ID: 246280212 Coord: [13525.25, 22837.64]
ID: 246280216 Coord: [13446.97, 22740.09]
ID: 246281800 Coord: [13754.45, 21699.77]
ID: 246281797 Coord: [13636.91, 21667.29]
ID: 246281807 Coord: [13685.59, 22092.86]
ID: 227630045 Coord: [13708.68, 22009.71]
ID: 246281806 Coord: [13682.24, 22113.95]
ID: 246281808 Coord: [13660.97, 22085.45]
ID: 246281812 Coord: [13714.51, 22220.2]
ID: 246281813 Coord: [13724.83, 22148.84]
ID: 246281816 Coord: [13710.29, 22243.89]
ID: 246282483 Coord: [13602.84, 22006.74]
ID: 246282482 Coord: [13570.85, 22141.99]
ID: 246282622 Coord: [13438.4, 22395.33]
ID: 246282617 Coord: [13401.17, 22289.98]
ID: 246282621 Coord: [13466.85, 22308.35]
ID: 246282620 Coord: [13453.37, 22306.59]
ID: 246282624 Coord: [13496.63, 22316.02]
ID: 246335045 Coord: [26011.02, 11271.83]
ID: 377005191 Coord: [26002.34, 11768.27]
ID: 246335049 Coord: [26007.91, 10925.58]
ID: 246335050 Coord: [26006.97, 10889.06]
ID: 246422925 Coord: [17232.48, 18388.92]
ID: 246549005 Coord: [18255.22, 9467.51]
ID: 246548219 Coord: [18311.93, 9396.64]
ID: 246549529 Coord: [18633.8, 9742.41]
ID: 246548706 Coord: [18216.24, 9323.27]
ID: 246549038 Coord: [18182.31, 9297.66]
ID: 246549032 Coord: [18156.32, 9275.46]
ID: 286848946 Coord: [18130.54, 9252.89]
ID: 246549001 Coord: [18481.93, 9669.96]
ID: 246549008 Coord: [18501.36, 9650.74]
ID: 246549030 Coord: [18090.79, 9358.77]
ID: 246548923 Coord: [18118.2, 9378.92]
ID: 246549451 Coord: [18238.01, 9135.36]
ID: 246549458 Coord: [18800.65, 9698.49]
ID: 246549459 Coord: [18919.75, 9884.16]
ID: 246549679 Coord: [18682.28, 9724.83]
ID: 246549803 Coord: [18846.67, 9933.36]
ID: 286849030 Coord: [18887.05, 9909.81]
ID: 286848677 Coord: [18869.17, 9656.61]
ID: 246550131 Coord: [16710.18, 8453.24]
ID: 246550126 Coord: [16719.38, 8480.13]
ID: 246550135 Coord: [16702.35, 8498.68]
ID: 586387663 Coord: [16308.1, 8211.79]
ID: 246550226 Coord: [16299.9, 8197.96]
ID: 246550229 Coord: [16334.22, 8259.13]
ID: 246564032 Coord: [14502.5, 22611.22]
ID: 246564025 Coord: [14535.61, 22549.88]
ID: 246564050 Coord: [14636.15, 22685.27]
ID: 246564058 Coord: [14641.74, 22643.25]
ID: 246564066 Coord: [14628.38, 22643.82]
ID: 246565584 Coord: [14251.94, 22901.07]
ID: 246565582 Coord: [14223.61, 22871.41]
ID: 246565764 Coord: [14282.88, 22794.29]
ID: 246567561 Coord: [14485.16, 22269.32]
ID: 246567559 Coord: [14491.75, 22300.53]
ID: 246567566 Coord: [14638.16, 22312.79]
ID: 246567565 Coord: [14629.12, 22227.69]
ID: 246567570 Coord: [14673.08, 22317.52]
ID: 246568481 Coord: [14224.46, 21874.16]
ID: 246568487 Coord: [14315.62, 21828.67]
ID: 246568490 Coord: [14191.38, 21725.78]
ID: 246568497 Coord: [14270.46, 21343.84]
ID: 246568499 Coord: [14320.38, 21345.04]
ID: 74989308 Coord: [14576.68, 22035.63]
ID: 74990663 Coord: [14644.62, 21876.75]
ID: 246699627 Coord: [12183.12, 24765.05]
ID: 246699629 Coord: [12138.74, 24810.02]
ID: 246699631 Coord: [12094.0, 24858.77]
ID: 246701630 Coord: [11652.39, 25112.09]
ID: 246701627 Coord: [11715.51, 25171.73]
ID: 246701624 Coord: [11770.95, 25226.79]
ID: 242847999 Coord: [12058.22, 24684.53]
ID: 246702285 Coord: [12025.32, 25153.18]
ID: 246702284 Coord: [12086.09, 25001.56]
ID: 246702292 Coord: [12101.84, 25296.11]
ID: 246702291 Coord: [12009.83, 25451.4]
ID: 246702293 Coord: [12113.92, 25275.93]
ID: 246702295 Coord: [12133.05, 25248.93]
ID: 246702286 Coord: [12160.07, 25203.09]
ID: 243364933 Coord: [12169.04, 25327.86]
ID: 627667028 Coord: [5145.46, 36166.36]
ID: 7787916 Coord: [5153.93, 36145.8]
ID: 265563425 Coord: [13155.29, 25207.19]
ID: 264073427 Coord: [13069.81, 25215.95]
ID: 243364957 Coord: [13131.6, 25034.48]
ID: 265563426 Coord: [13158.66, 25177.04]
ID: 265563427 Coord: [13162.05, 25147.49]
ID: 265563428 Coord: [13165.44, 25117.94]
ID: 265563429 Coord: [13169.39, 25087.17]
ID: 268181325 Coord: [12881.0, 24428.79]
ID: 246705479 Coord: [12844.06, 24398.38]
ID: 246705493 Coord: [12920.61, 24460.7]
ID: 246705483 Coord: [12955.65, 24484.96]
ID: 246705485 Coord: [12995.06, 24504.29]
ID: 246705488 Coord: [13031.21, 24519.45]
ID: 246705457 Coord: [13081.24, 24534.92]
ID: 246705486 Coord: [13026.85, 24572.53]
ID: 246705490 Coord: [12980.17, 24564.35]
ID: 246705492 Coord: [12901.72, 24496.11]
ID: 246705495 Coord: [12924.18, 24544.17]
ID: 268446857 Coord: [12906.17, 24659.9]
ID: 268446901 Coord: [12908.42, 24624.34]
ID: 268446942 Coord: [12910.94, 24584.6]
ID: 246705497 Coord: [12910.75, 24577.5]
ID: 246705499 Coord: [12829.93, 24595.64]
ID: 246705498 Coord: [12763.5, 24586.22]
ID: 246705502 Coord: [12863.49, 24615.01]
ID: 246707176 Coord: [12442.36, 25280.95]
ID: 246707175 Coord: [12357.62, 25305.5]
ID: 246707181 Coord: [12555.15, 25165.35]
ID: 246707183 Coord: [12455.0, 25215.03]
ID: 247379909 Coord: [15797.04, 22786.9]
ID: 268061678 Coord: [15648.47, 22623.56]
ID: 280123427 Coord: [15265.6, 22067.33]
ID: 386916059 Coord: [15417.69, 22279.83]
ID: 247379905 Coord: [15263.01, 22064.15]
ID: 247379907 Coord: [15580.35, 22536.04]
ID: 664176971 Coord: [15524.32, 22447.88]
ID: 664178082 Coord: [15474.33, 22369.62]
ID: 664180623 Coord: [15450.02, 22331.58]
ID: 256313881 Coord: [15436.6, 22310.17]
ID: 246763440 Coord: [15141.14, 21649.09]
ID: 246763431 Coord: [15165.66, 21678.08]
ID: 246765661 Coord: [14697.94, 21948.37]
ID: 246765659 Coord: [14635.01, 21938.23]
ID: 246765665 Coord: [14720.79, 21902.61]
ID: 246767748 Coord: [14941.11, 22357.57]
ID: 246767751 Coord: [14879.79, 22349.57]
ID: 246767756 Coord: [15018.21, 22359.13]
ID: 246767749 Coord: [15090.91, 22357.48]
ID: 353086259 Coord: [15126.27, 22358.94]
ID: 26953399 Coord: [14833.55, 22338.43]
ID: 276294436 Coord: [14835.57, 22314.14]
ID: 260679450 Coord: [11122.8, 18709.83]
ID: 26052319 Coord: [11124.86, 18671.78]
ID: 246809931 Coord: [11125.98, 18744.31]
ID: 246809942 Coord: [10999.1, 18795.03]
ID: 246809941 Coord: [10941.04, 18797.23]
ID: 246809944 Coord: [10940.86, 18866.51]
ID: 26052295 Coord: [10936.28, 18833.2]
ID: 246809945 Coord: [10948.89, 18945.49]
ID: 246809943 Coord: [11006.91, 18859.87]
ID: 766041877 Coord: [13898.1, 24838.48]
ID: 26110608 Coord: [7571.92, 18744.42]
ID: 26110609 Coord: [7571.77, 18764.75]
ID: 247266973 Coord: [15921.4, 15391.02]
ID: 303290144 Coord: [15909.23, 15470.52]
ID: 247266947 Coord: [15935.76, 15311.82]
ID: 247266975 Coord: [16040.0, 15420.27]
ID: 247267126 Coord: [16219.21, 15527.5]
ID: 247266762 Coord: [16125.55, 15502.97]
ID: 247267129 Coord: [16241.25, 15451.01]
ID: 247267158 Coord: [16142.73, 15425.42]
ID: 247266756 Coord: [16271.38, 14918.42]
ID: 265972593 Coord: [16361.13, 14940.06]
ID: 247267230 Coord: [16189.01, 14896.94]
ID: 265944209 Coord: [16124.75, 14880.17]
ID: 247267231 Coord: [16105.11, 14875.05]
ID: 247267232 Coord: [16019.22, 14852.65]
ID: 247275380 Coord: [15483.69, 17562.31]
ID: 247275379 Coord: [15489.25, 17513.15]
ID: 254348566 Coord: [15623.99, 17879.67]
ID: 295989763 Coord: [16463.16, 18546.5]
ID: 247280763 Coord: [16491.28, 18546.72]
ID: 300139861 Coord: [16391.45, 18547.21]
ID: 247280791 Coord: [16325.1, 18501.22]
ID: 248466948 Coord: [16360.09, 18461.59]
ID: 296033772 Coord: [16412.61, 18464.11]
ID: 247312006 Coord: [8718.06, 33445.35]
ID: 249741493 Coord: [8824.42, 33467.66]
ID: 247312411 Coord: [8757.45, 33270.18]
ID: 247312412 Coord: [8806.29, 33277.53]
ID: 247312413 Coord: [8653.66, 33253.03]
ID: 247312414 Coord: [8474.82, 33247.25]
ID: 247312420 Coord: [9015.77, 33492.17]
ID: 247312419 Coord: [8962.1, 33457.16]
ID: 249741464 Coord: [8882.73, 33285.38]
ID: 247312552 Coord: [9005.51, 33319.75]
ID: 75248987 Coord: [9110.02, 33351.54]
ID: 618742446 Coord: [9278.68, 32904.65]
ID: 249755652 Coord: [9308.48, 32852.37]
ID: 618742883 Coord: [9250.76, 32953.48]
ID: 618743849 Coord: [9237.8, 32973.36]
ID: 275931008 Coord: [9210.3, 32997.66]
ID: 619181660 Coord: [9200.37, 33016.88]
ID: 249755650 Coord: [9185.37, 33033.41]
ID: 275918575 Coord: [9146.85, 33065.9]
ID: 247312004 Coord: [8961.58, 33431.95]
ID: 275916427 Coord: [8779.31, 32586.09]
ID: 249755765 Coord: [8798.57, 32503.61]
ID: 267519502 Coord: [8760.52, 32666.57]
ID: 275918132 Coord: [8750.88, 32725.76]
ID: 247312558 Coord: [8735.87, 32802.1]
ID: 249741485 Coord: [8939.37, 32815.29]
ID: 267516742 Coord: [8562.66, 32785.83]
ID: 275916479 Coord: [8337.2, 32779.22]
ID: 249755590 Coord: [8236.9, 32778.19]
ID: 250414048 Coord: [7974.97, 32773.56]
ID: 268368487 Coord: [11584.6, 27218.99]
ID: 247313370 Coord: [11491.56, 27162.0]
ID: 247313371 Coord: [11663.57, 27265.41]
ID: 268368484 Coord: [11565.82, 27376.32]
ID: 247313373 Coord: [11728.75, 27169.34]
ID: 247313375 Coord: [11809.85, 27222.55]
ID: 247313377 Coord: [11896.91, 27092.72]
ID: 268369500 Coord: [11704.69, 27369.78]
ID: 268369499 Coord: [11660.44, 27434.13]
ID: 268369488 Coord: [11539.13, 27587.01]
ID: 247313378 Coord: [11918.98, 27112.0]
ID: 266879972 Coord: [11690.56, 26935.41]
ID: 247313379 Coord: [11642.88, 26900.71]
ID: 268367711 Coord: [11560.71, 26843.3]
ID: 268367714 Coord: [11503.54, 26803.87]
ID: 247313367 Coord: [11414.85, 26740.3]
ID: 247313994 Coord: [10560.53, 28250.37]
ID: 247313993 Coord: [10584.51, 28162.65]
ID: 247313989 Coord: [10515.28, 28457.13]
ID: 247314336 Coord: [10747.82, 28198.89]
ID: 247314338 Coord: [10604.82, 28262.18]
ID: 256915281 Coord: [8385.19, 31056.49]
ID: 256913181 Coord: [8233.56, 31131.91]
ID: 256913146 Coord: [8447.62, 31049.37]
ID: 443631933 Coord: [12329.67, 30811.46]
ID: 256439018 Coord: [12503.41, 30980.13]
ID: 264124272 Coord: [12237.59, 30614.34]
ID: 247379903 Coord: [15164.12, 21994.92]
ID: 661776693 Coord: [15124.03, 21991.76]
ID: 247379902 Coord: [15100.6, 21989.92]
ID: 247382431 Coord: [15269.07, 21845.75]
ID: 252017289 Coord: [15226.68, 21834.52]
ID: 295102066 Coord: [15954.13, 24272.64]
ID: 474307 Coord: [15994.6, 24593.42]
ID: 295102076 Coord: [15949.44, 24241.47]
ID: 266359551 Coord: [15946.98, 24232.71]
ID: 295102067 Coord: [15932.1, 23997.84]
ID: 295102028 Coord: [15928.5, 23959.12]
ID: 295102017 Coord: [15921.03, 23882.04]
ID: 266576430 Coord: [15903.6, 23678.95]
ID: 273910853 Coord: [14385.07, 25735.12]
ID: 32523069 Coord: [14027.71, 25746.96]
ID: 273916107 Coord: [14428.41, 25735.12]
ID: 268428505 Coord: [15246.69, 25715.21]
ID: 268238486 Coord: [15213.96, 25715.76]
ID: 345287235 Coord: [15560.76, 25703.33]
ID: 268247245 Coord: [15648.78, 25700.65]
ID: 268247471 Coord: [15659.45, 25700.32]
ID: 297376832 Coord: [15841.15, 25692.56]
ID: 247386379 Coord: [15900.84, 25674.65]
ID: 268238481 Coord: [14780.55, 25730.38]
ID: 276804307 Coord: [14800.2, 25729.85]
ID: 268428107 Coord: [14815.94, 25729.76]
ID: 346351197 Coord: [14935.25, 25722.13]
ID: 268238485 Coord: [15010.84, 25720.3]
ID: 264140259 Coord: [15098.07, 28593.33]
ID: 264140275 Coord: [15117.84, 28568.16]
ID: 287661104 Coord: [13462.69, 31884.77]
ID: 287937808 Coord: [13410.03, 31826.39]
ID: 287659412 Coord: [13469.27, 31890.84]
ID: 287657620 Coord: [13505.57, 31930.19]
ID: 287657399 Coord: [13530.51, 31957.25]
ID: 247893313 Coord: [22763.86, 5425.89]
ID: 247439083 Coord: [22708.92, 5383.68]
ID: 247439073 Coord: [22857.27, 5483.72]
ID: 301546813 Coord: [22903.49, 5293.28]
ID: 301546814 Coord: [22925.21, 5238.23]
ID: 322994561 Coord: [23852.28, 5526.5]
ID: 834721594 Coord: [24284.86, 5597.13]
ID: 834700069 Coord: [24590.65, 5638.44]
ID: 81698595 Coord: [24576.92, 5634.61]
ID: 609484415 Coord: [24813.27, 5685.09]
ID: 348942981 Coord: [25022.61, 5705.66]
ID: 50119787 Coord: [25112.45, 5713.69]
ID: 50119792 Coord: [25349.48, 5734.15]
ID: 595300495 Coord: [11875.59, 5714.36]
ID: 379686794 Coord: [11902.58, 5604.07]
ID: 247444612 Coord: [11837.7, 5874.04]
ID: 430205773 Coord: [11791.89, 6046.47]
ID: 247488689 Coord: [21743.49, 10338.18]
ID: 331278581 Coord: [22507.36, 12371.19]
ID: 247488803 Coord: [21670.63, 13825.06]
ID: 247652212 Coord: [22454.0, 12856.64]
ID: 247652210 Coord: [22444.31, 12883.84]
ID: 247652219 Coord: [22598.84, 12929.63]
ID: 585639 Coord: [22772.17, 13036.29]
ID: 247488729 Coord: [22428.65, 12879.41]
ID: 256572330 Coord: [22378.5, 12861.62]
ID: 585630 Coord: [22252.19, 12737.83]
ID: 247694382 Coord: [9872.48, 22230.12]
ID: 75209161 Coord: [9785.75, 22080.28]
ID: 247694419 Coord: [9687.34, 22451.55]
ID: 247694441 Coord: [9722.04, 22479.63]
ID: 246809940 Coord: [10869.09, 18785.76]
ID: 246809938 Coord: [10880.23, 18738.89]
ID: 300866176 Coord: [12421.33, 16776.78]
ID: 357175 Coord: [12430.12, 16784.95]
ID: 247739839 Coord: [12411.51, 16767.68]
ID: 247893275 Coord: [22772.41, 5204.53]
ID: 393260752 Coord: [22895.59, 4928.98]
ID: 247893353 Coord: [22753.95, 5266.14]
ID: 26030629 Coord: [26528.62, 23631.09]
ID: 26030647 Coord: [26513.0, 23553.75]
ID: 26030631 Coord: [26540.79, 23825.03]
ID: 26030645 Coord: [26590.07, 23487.42]
ID: 26030642 Coord: [26460.76, 23448.35]
ID: 26030646 Coord: [26584.66, 23527.58]
ID: 247893284 Coord: [22818.47, 5221.79]
ID: 301546817 Coord: [22880.51, 5231.38]
ID: 252058631 Coord: [22894.58, 5233.9]
ID: 247893380 Coord: [22604.99, 5195.07]
ID: 251978762 Coord: [22560.26, 5174.15]
ID: 251978764 Coord: [22528.71, 5159.89]
ID: 247893392 Coord: [22629.8, 5139.29]
ID: 252110936 Coord: [22644.56, 5551.41]
ID: 247893469 Coord: [22649.52, 5545.4]
ID: 609484527 Coord: [22541.73, 5689.19]
ID: 247893944 Coord: [21618.33, 7375.7]
ID: 21789857 Coord: [22794.07, 7396.03]
ID: 255723475 Coord: [22943.86, 7381.78]
ID: 247895902 Coord: [23357.77, 6831.16]
ID: 50119747 Coord: [23152.91, 7070.03]
ID: 339920465 Coord: [22983.68, 7467.17]
ID: 247895045 Coord: [22930.58, 7586.04]
ID: 50119741 Coord: [23008.26, 7412.14]
ID: 50119743 Coord: [23080.17, 7208.43]
ID: 247895374 Coord: [23508.35, 7366.52]
ID: 247895262 Coord: [23432.87, 7338.64]
ID: 255723474 Coord: [22941.07, 7089.96]
ID: 247895256 Coord: [23327.03, 7081.74]
ID: 322994242 Coord: [23695.6, 5911.1]
ID: 50119770 Coord: [24062.22, 6060.2]
ID: 395226070 Coord: [24784.13, 6356.99]
ID: 247902232 Coord: [11126.36, 34000.94]
ID: 35576622 Coord: [11135.77, 34044.86]
ID: 247902239 Coord: [11087.87, 35273.76]
ID: 30876733 Coord: [10992.59, 35418.93]
ID: 30877157 Coord: [11320.17, 36130.65]
ID: 30877571 Coord: [11288.83, 36023.59]
ID: 30877527 Coord: [11351.52, 36206.34]
ID: 30877528 Coord: [11389.28, 36275.64]
ID: 30877532 Coord: [11439.95, 36385.76]
ID: 30877530 Coord: [11476.76, 36453.08]
ID: 30877185 Coord: [11587.85, 36552.47]
ID: 247904026 Coord: [10617.94, 35488.43]
ID: 247904025 Coord: [10623.82, 35414.22]
ID: 247921376 Coord: [11990.6, 35120.04]
ID: 35434280 Coord: [11834.01, 34991.83]
ID: 30336631 Coord: [12068.05, 35184.57]
ID: 247907547 Coord: [12179.68, 35207.19]
ID: 247907549 Coord: [12290.14, 35227.68]
ID: 247907550 Coord: [12334.86, 35239.41]
ID: 247907554 Coord: [12170.18, 35038.18]
ID: 247907553 Coord: [12163.75, 35080.25]
ID: 247907555 Coord: [12176.99, 35011.03]
ID: 247907556 Coord: [12053.69, 35007.08]
ID: 247907557 Coord: [12302.01, 35062.53]
ID: 428929224 Coord: [12299.65, 35665.04]
ID: 35327774 Coord: [12308.48, 35620.65]
ID: 35327775 Coord: [12293.13, 35697.48]
ID: 35327776 Coord: [12281.39, 35739.9]
ID: 35327777 Coord: [12273.99, 35775.12]
ID: 30877165 Coord: [12122.21, 36241.85]
ID: 35299527 Coord: [12350.35, 36264.04]
ID: 638828418 Coord: [12037.73, 36224.9]
ID: 638828416 Coord: [12023.98, 36222.9]
ID: 638828412 Coord: [11994.78, 36218.68]
ID: 30877167 Coord: [11856.18, 36198.1]
ID: 247911492 Coord: [11263.37, 35609.58]
ID: 34973538 Coord: [11308.47, 35622.49]
ID: 247911494 Coord: [11301.52, 35507.08]
ID: 247911496 Coord: [11292.64, 35571.15]
ID: 247911521 Coord: [11279.31, 34272.29]
ID: 54059358 Coord: [11335.47, 34307.17]
ID: 35588497 Coord: [11200.8, 34483.18]
ID: 247911510 Coord: [11164.29, 34456.02]
ID: 54059353 Coord: [11263.37, 34458.72]
ID: 35588499 Coord: [11290.69, 34431.42]
ID: 54059356 Coord: [11324.19, 34343.85]
ID: 35569743 Coord: [11108.19, 34570.01]
ID: 247911504 Coord: [11154.2, 34457.03]
ID: 30876728 Coord: [11058.07, 34706.84]
ID: 482943206 Coord: [11050.24, 34731.58]
ID: 247912498 Coord: [11029.93, 34800.36]
ID: 247911513 Coord: [11244.28, 34307.31]
ID: 247911514 Coord: [11268.81, 34273.31]
ID: 247911508 Coord: [11161.2, 34444.56]
ID: 35576620 Coord: [11186.89, 34225.63]
ID: 247911516 Coord: [11267.88, 34264.28]
ID: 35576614 Coord: [11079.6, 34171.97]
ID: 35576613 Coord: [10884.45, 34114.2]
ID: 247911527 Coord: [11068.9, 34552.18]
ID: 247911531 Coord: [10984.01, 34602.5]
ID: 247911534 Coord: [11044.37, 34627.75]
ID: 35569765 Coord: [10903.26, 34443.7]
ID: 35569768 Coord: [10852.4, 34668.32]
ID: 35569763 Coord: [10984.27, 34460.88]
ID: 247912486 Coord: [10872.09, 34395.43]
ID: 35569762 Coord: [10887.88, 34311.98]
ID: 247912488 Coord: [11131.93, 34387.97]
ID: 247912487 Coord: [11117.56, 34430.24]
ID: 247912491 Coord: [10929.75, 34275.74]
ID: 247912489 Coord: [11025.86, 34297.34]
ID: 35569760 Coord: [10921.51, 34318.6]
ID: 247912492 Coord: [10877.87, 34272.37]
ID: 247912493 Coord: [10945.74, 34392.17]
ID: 35569759 Coord: [10958.05, 34331.64]
ID: 247911535 Coord: [11056.23, 34485.27]
ID: 247911526 Coord: [11204.4, 34500.95]
ID: 54059351 Coord: [11288.48, 34535.08]
ID: 247912494 Coord: [11391.06, 34362.56]
ID: 248207664 Coord: [12056.68, 34621.3]
ID: 247912500 Coord: [10887.84, 35041.77]
ID: 247912499 Coord: [10969.9, 35063.09]
ID: 247912502 Coord: [10875.95, 35133.78]
ID: 247912501 Coord: [10951.9, 35155.28]
ID: 247914345 Coord: [10849.71, 35462.29]
ID: 247914344 Coord: [10855.64, 35422.0]
ID: 34971805 Coord: [10648.55, 35588.35]
ID: 247914346 Coord: [10706.82, 35604.65]
ID: 247915159 Coord: [12159.24, 35137.28]
ID: 247915157 Coord: [12114.73, 35125.19]
ID: 247915161 Coord: [12199.33, 35125.93]
ID: 247915163 Coord: [12307.26, 35166.46]
ID: 247915164 Coord: [12260.99, 35322.72]
ID: 35406356 Coord: [12241.39, 35390.82]
ID: 35388607 Coord: [12031.76, 35538.23]
ID: 247915503 Coord: [12098.25, 35565.56]
ID: 247915504 Coord: [12188.56, 35707.39]
ID: 247915851 Coord: [21289.76, 5825.66]
ID: 247784846 Coord: [21616.73, 4753.29]
ID: 820096048 Coord: [22890.0, 6115.67]
ID: 21790747 Coord: [22854.19, 6384.25]
ID: 609484534 Coord: [22857.55, 5610.22]
ID: 247917102 Coord: [12112.72, 36558.52]
ID: 30877148 Coord: [12145.69, 36498.57]
ID: 247917104 Coord: [12019.22, 36575.96]
ID: 247917103 Coord: [11960.76, 36674.96]
ID: 247921375 Coord: [12968.77, 35971.37]
ID: 35299540 Coord: [12883.13, 36058.55]
ID: 247921378 Coord: [11961.6, 35184.28]
ID: 247921385 Coord: [11881.7, 35161.1]
ID: 247934934 Coord: [11896.92, 35245.78]
ID: 35299541 Coord: [13006.13, 36064.48]
ID: 248833546 Coord: [11161.68, 36193.28]
ID: 30876791 Coord: [11137.72, 36186.28]
ID: 247934923 Coord: [11230.4, 36222.61]
ID: 34962101 Coord: [11276.46, 36256.79]
ID: 30877562 Coord: [11247.71, 36120.74]
ID: 247934925 Coord: [10938.49, 36199.29]
ID: 247934924 Coord: [10980.93, 36209.54]
ID: 247934928 Coord: [11341.11, 36090.23]
ID: 30877156 Coord: [11351.09, 36132.17]
ID: 247934931 Coord: [11468.34, 35348.63]
ID: 247934930 Coord: [11698.48, 35405.23]
ID: 35417674 Coord: [11540.1, 35285.61]
ID: 35297834 Coord: [11718.8, 35323.84]
ID: 35417691 Coord: [11487.87, 35272.35]
ID: 35417669 Coord: [11445.6, 35261.3]
ID: 35410870 Coord: [11373.94, 35240.06]
ID: 247934941 Coord: [11288.36, 34863.4]
ID: 30336628 Coord: [11310.74, 34773.54]
ID: 621336686 Coord: [11236.07, 34917.49]
ID: 247934943 Coord: [11343.45, 34880.28]
ID: 247935291 Coord: [10905.58, 34391.11]
ID: 30491567 Coord: [11034.81, 37092.0]
ID: 33820932 Coord: [10897.23, 36634.09]
ID: 30491565 Coord: [11075.69, 37400.25]
ID: 30336666 Coord: [10588.28, 35778.17]
ID: 34962933 Coord: [10553.65, 35657.79]
ID: 34970661 Coord: [10620.63, 35860.14]
ID: 34969205 Coord: [10639.82, 35908.76]
ID: 30336667 Coord: [10701.95, 36074.12]
ID: 34963971 Coord: [10768.27, 36224.06]
ID: 30336669 Coord: [10832.82, 36456.35]
ID: 26052322 Coord: [11166.81, 19555.35]
ID: 26052313 Coord: [10794.11, 19633.74]
ID: 423154 Coord: [11360.14, 19523.58]
ID: 249059828 Coord: [11449.09, 19513.63]
ID: 33481467 Coord: [12023.95, 19426.74]
ID: 21033635 Coord: [12048.06, 19422.81]
ID: 248036864 Coord: [10477.82, 19593.87]
ID: 248036865 Coord: [10433.04, 19609.78]
ID: 248036867 Coord: [10351.45, 19364.4]
ID: 26052358 Coord: [10316.96, 19384.31]
ID: 248036871 Coord: [10505.86, 19541.39]
ID: 80311275 Coord: [10603.36, 19607.77]
ID: 80311278 Coord: [10515.3, 19431.38]
ID: 248036873 Coord: [10559.03, 19519.28]
ID: 248036877 Coord: [10645.87, 18756.76]
ID: 248036876 Coord: [10659.98, 18696.27]
ID: 248062731 Coord: [10500.1, 35649.78]
ID: 248060378 Coord: [10244.91, 35589.04]
ID: 248062732 Coord: [11811.77, 33497.83]
ID: 441348748 Coord: [11570.79, 33142.37]
ID: 35434228 Coord: [11583.69, 34795.73]
ID: 35434216 Coord: [11499.64, 34766.16]
ID: 248063858 Coord: [12214.09, 35669.88]
ID: 248064956 Coord: [12141.82, 35702.92]
ID: 248064955 Coord: [12137.56, 35662.88]
ID: 248111618 Coord: [15707.74, 17214.02]
ID: 248111617 Coord: [15578.04, 17185.44]
ID: 265728963 Coord: [15457.91, 16579.88]
ID: 248112471 Coord: [15584.58, 16618.8]
ID: 265728958 Coord: [15352.42, 16549.51]
ID: 245564921 Coord: [15211.29, 16507.71]
ID: 248116163 Coord: [15872.07, 16894.69]
ID: 248110696 Coord: [15871.08, 16846.24]
ID: 248163157 Coord: [15827.36, 17013.77]
ID: 248116162 Coord: [15860.73, 16952.48]
ID: 248136105 Coord: [15696.95, 17482.14]
ID: 257886746 Coord: [15684.38, 17551.71]
ID: 610535035 Coord: [15702.96, 17452.01]
ID: 248136100 Coord: [15729.78, 17556.48]
ID: 248136097 Coord: [15742.16, 17480.28]
ID: 248136101 Coord: [15771.59, 17562.54]
ID: 257886757 Coord: [15786.26, 17481.48]
ID: 248136106 Coord: [15801.5, 17487.08]
ID: 549942519 Coord: [15052.99, 18082.03]
ID: 549941292 Coord: [15080.48, 18081.64]
ID: 245902761 Coord: [15135.24, 18079.96]
ID: 831212699 Coord: [14878.2, 18065.15]
ID: 1352594 Coord: [14805.48, 18047.01]
ID: 248150932 Coord: [14972.3, 17692.87]
ID: 248152191 Coord: [15294.04, 18012.68]
ID: 248152190 Coord: [15418.04, 18012.04]
ID: 256572335 Coord: [22200.21, 12963.12]
ID: 248163024 Coord: [22138.4, 12845.12]
ID: 248163027 Coord: [22286.74, 13134.75]
ID: 248172980 Coord: [11911.92, 35300.77]
ID: 35410856 Coord: [11965.69, 35314.12]
ID: 34973547 Coord: [11707.65, 35602.16]
ID: 248174143 Coord: [11788.65, 35611.08]
ID: 248177849 Coord: [11987.78, 35262.53]
ID: 30877790 Coord: [12000.75, 35272.28]
ID: 248177858 Coord: [11814.63, 35519.12]
ID: 248177857 Coord: [11816.25, 35510.53]
ID: 35434237 Coord: [11810.17, 34894.82]
ID: 248466880 Coord: [16439.91, 18196.57]
ID: 248466873 Coord: [16361.14, 18304.74]
ID: 87328080 Coord: [16455.6, 18194.71]
ID: 248467933 Coord: [17090.78, 18288.75]
ID: 248467916 Coord: [16951.99, 18288.93]
ID: 248467930 Coord: [17119.31, 18289.88]
ID: 248575367 Coord: [22249.17, 19926.67]
ID: 441945793 Coord: [22051.01, 19979.05]
ID: 327048037 Coord: [22352.07, 19926.04]
ID: 313305520 Coord: [19365.61, 28787.69]
ID: 275655391 Coord: [19365.9, 28780.65]
ID: 264460762 Coord: [19323.27, 28907.58]
ID: 264460428 Coord: [19225.44, 29164.28]
ID: 264460422 Coord: [19192.21, 29249.26]
ID: 645552663 Coord: [19124.22, 29423.82]
ID: 283575221 Coord: [19113.97, 29450.13]
ID: 248721858 Coord: [17018.38, 16722.6]
ID: 248716948 Coord: [16862.94, 16993.28]
ID: 248721865 Coord: [16938.8, 17032.11]
ID: 248742817 Coord: [12127.72, 35982.69]
ID: 248742816 Coord: [12139.28, 35929.25]
ID: 248742819 Coord: [12084.77, 35972.37]
